 0.00000000e+00  0.00000000e+00 
 1.00000000e+00  4.97512438e+02 
 2.00000000e+00  9.95024876e+02 
 3.00000000e+00  1.49253731e+03 
 4.00000000e+00  1.99004975e+03 
 5.00000000e+00  2.48756219e+03 
 6.00000000e+00  2.98507463e+03 
 7.00000000e+00  3.48258706e+03 
 8.00000000e+00  3.98009950e+03 
 9.00000000e+00  4.47761194e+03 
 1.00000000e+01  4.97512438e+03 
